Battle Tag,Total Points,Player Region,Points,Earned Summary
Eselore,4,Americas,2,Earned from Legend Ranking 508 in Americas from APRIL of 2018
Eselore,4,Americas,1,Earned from Legend Ranking 4258 in Americas from MAY of 2018
EstevaoKR,4,Americas,2,Earned from Legend Ranking 554 in Americas from APRIL of 2018
EstevaoKR,4,Americas,1,Earned from Legend Ranking 2454 in Americas from JUNE of 2018
EstevaoKR,4,Americas,1,Earned from Legend Ranking 2064 in Americas from MAY of 2018
Ethernia,4,Europe,2,Earned from Legend Ranking 598 in Europe from MAY of 2018
Ethernia,4,Europe,1,Earned from Legend Ranking 15151 in Europe from APRIL of 2018
Ethernia,4,Europe,1,Earned from Legend Ranking 10863 in Europe from JUNE of 2018
Eun,4,Asia-Pacific,4,Earned from Legend Ranking 469 in Asia-Pacific from JUNE of 2018
Evangelion,4,Europe,2,Earned from Legend Ranking 691 in Europe from MAY of 2018
Evangelion,4,Europe,1,Earned from Legend Ranking 3454 in Europe from JUNE of 2018
Evangelion,4,Europe,1,Earned from Legend Ranking 1345 in Europe from APRIL of 2018
Evileet,4,Americas,1,Earned from Legend Ranking 7821 in Americas from MAY of 2018
Evileet,4,Americas,2,Earned from Legend Ranking 596 in Americas from JUNE of 2018
Evileet,4,Americas,1,Earned from Legend Ranking 10468 in Americas from APRIL of 2018
Evilgod,4,Americas,1,Earned from Legend Ranking 9996 in Americas from APRIL of 2018
Evilgod,4,Americas,2,Earned from Legend Ranking 722 in Americas from MAY of 2018
Evilgod,4,Americas,1,Earned from Legend Ranking 5284 in Americas from JUNE of 2018
Exo,4,Europe,2,Earned from Legend Ranking 772 in Europe from MAY of 2018
Exo,4,Europe,2,Earned from Legend Ranking 538 in Americas from APRIL of 2018
ExonaToR,4,Asia-Pacific,2,Earned from Legend Ranking 915 in Americas from APRIL of 2018
ExonaToR,4,Asia-Pacific,1,Earned from Legend Ranking 5432 in Americas from MAY of 2018
ExonaToR,4,Asia-Pacific,1,Earned from Legend Ranking 4308 in Americas from JUNE of 2018
韓和,4,Asia-Pacific,2,Earned from Legend Ranking 664 in Asia-Pacific from JUNE of 2018
韓和,4,Asia-Pacific,1,Earned from Legend Ranking 5390 in Asia-Pacific from APRIL of 2018
韓和,4,Asia-Pacific,1,Earned from Legend Ranking 4972 in Asia-Pacific from MAY of 2018
군대감,4,Asia-Pacific,4,Earned from Legend Ranking 316 in Asia-Pacific from APRIL of 2018
끼코리,4,Asia-Pacific,4,Earned from Legend Ranking 211 in Asia-Pacific from JUNE of 2018
더겜소년,4,Asia-Pacific,2,Earned from Legend Ranking 672 in Asia-Pacific from MAY of 2018
더겜소년,4,Asia-Pacific,1,Earned from Legend Ranking 2547 in Asia-Pacific from JUNE of 2018
더겜소년,4,Asia-Pacific,1,Earned from Legend Ranking 14474 in Asia-Pacific from APRIL of 2018
데스포그,4,Asia-Pacific,1,Earned from Legend Ranking 8248 in Asia-Pacific from MAY of 2018
데스포그,4,Asia-Pacific,2,Earned from Legend Ranking 693 in Asia-Pacific from JUNE of 2018
데스포그,4,Asia-Pacific,1,Earned from Legend Ranking 11080 in Asia-Pacific from APRIL of 2018
덤벼라잦밥들아,4,Asia-Pacific,2,Earned from Legend Ranking 764 in Asia-Pacific from JUNE of 2018
덤벼라잦밥들아,4,Asia-Pacific,1,Earned from Legend Ranking 3948 in Asia-Pacific from MAY of 2018
덤벼라잦밥들아,4,Asia-Pacific,1,Earned from Legend Ranking 1583 in Asia-Pacific from APRIL of 2018
도레미파,4,Asia-Pacific,1,Earned from Legend Ranking 7958 in Asia-Pacific from MAY of 2018
도레미파,4,Asia-Pacific,2,Earned from Legend Ranking 771 in Asia-Pacific from JUNE of 2018
도레미파,4,Asia-Pacific,1,Earned from Legend Ranking 2561 in Asia-Pacific from APRIL of 2018
도곡2동,4,Asia-Pacific,2,Earned from Legend Ranking 823 in Asia-Pacific from MAY of 2018
도곡2동,4,Asia-Pacific,1,Earned from Legend Ranking 3857 in Asia-Pacific from APRIL of 2018
도곡2동,4,Asia-Pacific,1,Earned from Legend Ranking 3651 in Asia-Pacific from JUNE of 2018
도아지,4,Asia-Pacific,4,Earned from Legend Ranking 228 in Asia-Pacific from MAY of 2018
락령선훈저,4,Asia-Pacific,2,Earned from Legend Ranking 750 in Asia-Pacific from JUNE of 2018
락령선훈저,4,Asia-Pacific,1,Earned from Legend Ranking 4125 in Asia-Pacific from MAY of 2018
락령선훈저,4,Asia-Pacific,1,Earned from Legend Ranking 13715 in Asia-Pacific from APRIL of 2018
라면,4,Asia-Pacific,1,Earned from Legend Ranking 8906 in Asia-Pacific from MAY of 2018
라면,4,Asia-Pacific,1,Earned from Legend Ranking 7349 in Asia-Pacific from APRIL of 2018
라면,4,Asia-Pacific,2,Earned from Legend Ranking 505 in Asia-Pacific from JUNE of 2018
라리루레로,4,Asia-Pacific,2,Earned from Legend Ranking 912 in Asia-Pacific from JUNE of 2018
라리루레로,4,Asia-Pacific,1,Earned from Legend Ranking 1506 in Asia-Pacific from APRIL of 2018
라리루레로,4,Asia-Pacific,1,Earned from Legend Ranking 1440 in Asia-Pacific from MAY of 2018
Faine,4,Americas,2,Earned from Legend Ranking 713 in Americas from JUNE of 2018
Faine,4,Americas,1,Earned from Legend Ranking 5618 in Americas from APRIL of 2018
Faine,4,Americas,1,Earned from Legend Ranking 1940 in Americas from MAY of 2018
Faldez,4,Americas,2,Earned from Legend Ranking 857 in Americas from JUNE of 2018
Faldez,4,Americas,1,Earned from Legend Ranking 2216 in Americas from MAY of 2018
Faldez,4,Americas,1,Earned from Legend Ranking 1473 in Americas from APRIL of 2018
Falle,4,Europe,2,Earned from Legend Ranking 954 in Europe from MAY of 2018
Falle,4,Europe,1,Earned from Legend Ranking 5328 in Europe from JUNE of 2018
Falle,4,Europe,1,Earned from Legend Ranking 1052 in Europe from APRIL of 2018
Falular,4,Europe,2,Earned from Legend Ranking 931 in Europe from APRIL of 2018
Falular,4,Europe,1,Earned from Legend Ranking 9053 in Europe from JUNE of 2018
Falular,4,Europe,1,Earned from Legend Ranking 5441 in Europe from MAY of 2018
Farmacevt,4,Europe,2,Earned from Legend Ranking 951 in Europe from APRIL of 2018
Farmacevt,4,Europe,1,Earned from Legend Ranking 5424 in Europe from MAY of 2018
Farmacevt,4,Europe,1,Earned from Legend Ranking 3769 in Europe from JUNE of 2018
Farmis,4,Europe,2,Earned from Legend Ranking 765 in Europe from MAY of 2018
Farmis,4,Europe,1,Earned from Legend Ranking 1832 in Europe from APRIL of 2018
Farmis,4,Europe,1,Earned from Legend Ranking 12033 in Europe from JUNE of 2018
Faster,4,Americas,2,Earned from Legend Ranking 726 in Americas from MAY of 2018
Faster,4,Americas,1,Earned from Legend Ranking 2487 in Americas from APRIL of 2018
Faster,4,Americas,1,Earned from Legend Ranking 2028 in Americas from JUNE of 2018
felicia,4,Europe,2,Earned from Legend Ranking 951 in Europe from MAY of 2018
felicia,4,Europe,1,Earned from Legend Ranking 7239 in Europe from JUNE of 2018
felicia,4,Europe,1,Earned from Legend Ranking 4390 in Europe from APRIL of 2018
Felzak,4,Europe,2,Earned from Legend Ranking 822 in Europe from APRIL of 2018
Felzak,4,Europe,1,Earned from Legend Ranking 2585 in Europe from JUNE of 2018
Felzak,4,Europe,1,Earned from Legend Ranking 1512 in Europe from MAY of 2018
Feminist,4,Americas,2,Earned from Legend Ranking 885 in Americas from MAY of 2018
Feminist,4,Americas,1,Earned from Legend Ranking 2251 in Americas from JUNE of 2018
Feminist,4,Americas,1,Earned from Legend Ranking 12453 in Americas from APRIL of 2018
feNix14,4,Asia-Pacific,1,Earned from Legend Ranking 5646 in Americas from MAY of 2018
feNix14,4,Asia-Pacific,2,Earned from Legend Ranking 523 in Americas from JUNE of 2018
feNix14,4,Asia-Pacific,1,Earned from Legend Ranking 1958 in Americas from APRIL of 2018
Fergg,4,Europe,2,Earned from Legend Ranking 634 in Europe from JUNE of 2018
Fergg,4,Europe,1,Earned from Legend Ranking 2433 in Europe from MAY of 2018
Fergg,4,Europe,1,Earned from Legend Ranking 21440 in Europe from APRIL of 2018
fessf,4,Europe,2,Earned from Legend Ranking 952 in Europe from APRIL of 2018
fessf,4,Europe,1,Earned from Legend Ranking 5745 in Europe from JUNE of 2018
fessf,4,Europe,1,Earned from Legend Ranking 2182 in Europe from MAY of 2018
Fever,4,Europe,1,Earned from Legend Ranking 7864 in Europe from MAY of 2018
Fever,4,Europe,2,Earned from Legend Ranking 559 in Europe from JUNE of 2018
Fever,4,Europe,1,Earned from Legend Ranking 10868 in Europe from APRIL of 2018
Finholdt,4,Americas,2,Earned from Legend Ranking 939 in Americas from MAY of 2018
Finholdt,4,Americas,1,Earned from Legend Ranking 6034 in Americas from JUNE of 2018
Finholdt,4,Americas,1,Earned from Legend Ranking 12273 in Americas from APRIL of 2018
FishermanGr,4,Europe,2,Earned from Legend Ranking 878 in Europe from JUNE of 2018
FishermanGr,4,Europe,1,Earned from Legend Ranking 6674 in Europe from APRIL of 2018
FishermanGr,4,Europe,1,Earned from Legend Ranking 5120 in Europe from MAY of 2018
Fixel,4,Asia-Pacific,4,Earned from Legend Ranking 267 in Asia-Pacific from APRIL of 2018
FlècheNoire,4,Europe,4,Earned from Legend Ranking 235 in Europe from MAY of 2018
Flacolaco,4,Europe,1,Earned from Legend Ranking 9674 in Europe from JUNE of 2018
Flacolaco,4,Europe,2,Earned from Legend Ranking 830 in Europe from APRIL of 2018
Flacolaco,4,Europe,1,Earned from Legend Ranking 14435 in Europe from MAY of 2018
Flafy,4,Europe,2,Earned from Legend Ranking 549 in Europe from JUNE of 2018
Flafy,4,Europe,1,Earned from Legend Ranking 1539 in Europe from MAY of 2018
Flafy,4,Europe,1,Earned from Legend Ranking 1260 in Europe from APRIL of 2018
flamingobums,4,Asia-Pacific,1,Earned from Legend Ranking 9619 in Americas from APRIL of 2018
flamingobums,4,Asia-Pacific,2,Earned from Legend Ranking 675 in Americas from MAY of 2018
flamingobums,4,Asia-Pacific,1,Earned from Legend Ranking 4120 in Americas from JUNE of 2018
flappy,4,Asia-Pacific,4,Earned from Legend Ranking 494 in Americas from APRIL of 2018
Flashex,4,Europe,4,Earned from Legend Ranking 380 in Europe from APRIL of 2018
FlashGordon,4,Americas,2,Earned from Legend Ranking 882 in Americas from APRIL of 2018
FlashGordon,4,Americas,1,Earned from Legend Ranking 7664 in Americas from MAY of 2018
FlashGordon,4,Americas,1,Earned from Legend Ranking 5456 in Americas from JUNE of 2018
flavve,4,Americas,2,Earned from Legend Ranking 992 in Americas from APRIL of 2018
flavve,4,Americas,1,Earned from Legend Ranking 5105 in Americas from JUNE of 2018
flavve,4,Americas,1,Earned from Legend Ranking 3854 in Americas from MAY of 2018
Floki,4,Europe,1,Earned from Legend Ranking 9254 in Europe from JUNE of 2018
Floki,4,Europe,2,Earned from Legend Ranking 676 in Europe from MAY of 2018
Floki,4,Europe,1,Earned from Legend Ranking 13774 in Europe from APRIL of 2018
floopy,4,Europe,1,Earned from Legend Ranking 7921 in Europe from APRIL of 2018
floopy,4,Europe,2,Earned from Legend Ranking 518 in Europe from JUNE of 2018
floopy,4,Europe,1,Earned from Legend Ranking 3514 in Europe from MAY of 2018
FNKYMNK,4,Europe,2,Earned from Legend Ranking 915 in Europe from JUNE of 2018
FNKYMNK,4,Europe,1,Earned from Legend Ranking 1920 in Europe from APRIL of 2018
FNKYMNK,4,Europe,1,Earned from Legend Ranking 1239 in Europe from MAY of 2018
Fnugg,4,Asia-Pacific,2,Earned from Legend Ranking 765 in Americas from JUNE of 2018
Fnugg,4,Asia-Pacific,1,Earned from Legend Ranking 3350 in Americas from MAY of 2018
Fnugg,4,Asia-Pacific,1,Earned from Legend Ranking 12773 in Americas from APRIL of 2018
fobolider,4,Europe,1,Earned from Legend Ranking 9582 in Europe from APRIL of 2018
fobolider,4,Europe,1,Earned from Legend Ranking 8827 in Europe from MAY of 2018
fobolider,4,Europe,2,Earned from Legend Ranking 675 in Europe from JUNE of 2018
Fogel,4,Americas,1,Earned from Legend Ranking 5773 in Americas from MAY of 2018
Fogel,4,Americas,2,Earned from Legend Ranking 524 in Americas from JUNE of 2018
Fogel,4,Americas,1,Earned from Legend Ranking 1967 in Americas from APRIL of 2018
Forced,4,Americas,4,Earned from Legend Ranking 329 in Americas from APRIL of 2018
ForDaKing,4,Europe,1,Earned from Legend Ranking 2898 in Europe from JUNE of 2018
ForDaKing,4,Europe,1,Earned from Legend Ranking 1528 in Europe from MAY of 2018
ForDaKing,4,Europe,2,Earned from Legend Ranking 1000 in Europe from APRIL of 2018
forward,4,Europe,2,Earned from Legend Ranking 566 in Europe from APRIL of 2018
forward,4,Europe,1,Earned from Legend Ranking 2401 in Europe from MAY of 2018
forward,4,Europe,1,Earned from Legend Ranking 11430 in Europe from JUNE of 2018
Fourtytwo,4,Asia-Pacific,2,Earned from Legend Ranking 667 in Asia-Pacific from APRIL of 2018
Fourtytwo,4,Asia-Pacific,1,Earned from Legend Ranking 6495 in Asia-Pacific from JUNE of 2018
Fourtytwo,4,Asia-Pacific,1,Earned from Legend Ranking 1205 in Asia-Pacific from MAY of 2018
FoxyKoxy6878,4,Americas,2,Earned from Legend Ranking 676 in Americas from MAY of 2018
FoxyKoxy6878,4,Americas,1,Earned from Legend Ranking 4123 in Americas from JUNE of 2018
FoxyKoxy6878,4,Americas,1,Earned from Legend Ranking 3493 in Americas from APRIL of 2018
Fredi,4,Europe,2,Earned from Legend Ranking 947 in Europe from JUNE of 2018
Fredi,4,Europe,1,Earned from Legend Ranking 27385 in Europe from APRIL of 2018
Fredi,4,Europe,1,Earned from Legend Ranking 2337 in Europe from MAY of 2018
freeman,4,Europe,2,Earned from Legend Ranking 881 in Europe from MAY of 2018
freeman,4,Europe,1,Earned from Legend Ranking 3552 in Americas from JUNE of 2018
freeman,4,Europe,1,Earned from Legend Ranking 25897 in Europe from APRIL of 2018
Frenzo,4,Europe,1,Earned from Legend Ranking 9440 in Europe from MAY of 2018
Frenzo,4,Europe,2,Earned from Legend Ranking 532 in Europe from APRIL of 2018
Frenzo,4,Europe,1,Earned from Legend Ranking 11242 in Europe from JUNE of 2018
Freywind,4,Americas,2,Earned from Legend Ranking 832 in Americas from APRIL of 2018
Freywind,4,Americas,1,Earned from Legend Ranking 3430 in Americas from JUNE of 2018
Freywind,4,Americas,1,Earned from Legend Ranking 1787 in Americas from MAY of 2018
fRozen,4,Europe,4,Earned from Legend Ranking 451 in Europe from APRIL of 2018
Ftom,4,Europe,2,Earned from Legend Ranking 721 in Europe from JUNE of 2018
Ftom,4,Europe,1,Earned from Legend Ranking 3487 in Europe from MAY of 2018
Ftom,4,Europe,1,Earned from Legend Ranking 12910 in Europe from APRIL of 2018
fuji,4,Europe,2,Earned from Legend Ranking 733 in Europe from MAY of 2018
fuji,4,Europe,1,Earned from Legend Ranking 4920 in Europe from JUNE of 2018
fuji,4,Europe,1,Earned from Legend Ranking 15722 in Europe from APRIL of 2018
FullmetalD,4,Europe,2,Earned from Legend Ranking 904 in Europe from MAY of 2018
FullmetalD,4,Europe,1,Earned from Legend Ranking 8882 in Europe from APRIL of 2018
FullmetalD,4,Europe,1,Earned from Legend Ranking 8569 in Europe from JUNE of 2018
FuSion,4,Asia-Pacific,2,Earned from Legend Ranking 741 in Asia-Pacific from JUNE of 2018
FuSion,4,Asia-Pacific,1,Earned from Legend Ranking 11124 in Asia-Pacific from MAY of 2018
FuSion,4,Asia-Pacific,1,Earned from Legend Ranking 1007 in Asia-Pacific from APRIL of 2018
FUWAWA,4,Asia-Pacific,2,Earned from Legend Ranking 901 in Asia-Pacific from APRIL of 2018
FUWAWA,4,Asia-Pacific,2,Earned from Legend Ranking 662 in Asia-Pacific from JUNE of 2018
Gabee,4,Asia-Pacific,1,Earned from Legend Ranking 8361 in Asia-Pacific from JUNE of 2018
Gabee,4,Asia-Pacific,2,Earned from Legend Ranking 694 in Asia-Pacific from APRIL of 2018
Gabee,4,Asia-Pacific,1,Earned from Legend Ranking 12155 in Asia-Pacific from MAY of 2018
Gabriel,4,Americas,1,Earned from Legend Ranking 8222 in Asia-Pacific from JUNE of 2018
Gabriel,4,Americas,2,Earned from Legend Ranking 782 in Americas from MAY of 2018
Gabriel,4,Americas,2,Earned from Legend Ranking 695 in Asia-Pacific from APRIL of 2018
Gabriel,4,Americas,1,Earned from Legend Ranking 2678 in Asia-Pacific from MAY of 2018
Gabriel,4,Americas,1,Earned from Legend Ranking 2240 in Americas from JUNE of 2018
Gabriel,4,Americas,1,Earned from Legend Ranking 10767 in Americas from APRIL of 2018
gadoutsi,4,Americas,2,Earned from Legend Ranking 866 in Americas from APRIL of 2018
gadoutsi,4,Americas,2,Earned from Legend Ranking 733 in Americas from JUNE of 2018
Gaetus,4,Europe,2,Earned from Legend Ranking 695 in Europe from MAY of 2018
Gaetus,4,Europe,1,Earned from Legend Ranking 3000 in Americas from JUNE of 2018
Gaetus,4,Europe,1,Earned from Legend Ranking 10184 in Europe from APRIL of 2018
Gagger,4,Europe,2,Earned from Legend Ranking 666 in Europe from JUNE of 2018
Gagger,4,Europe,1,Earned from Legend Ranking 6401 in Europe from APRIL of 2018
Gagger,4,Europe,1,Earned from Legend Ranking 20401 in Europe from MAY of 2018
Gaindalf,4,Americas,1,Earned from Legend Ranking 8177 in Americas from MAY of 2018
Gaindalf,4,Americas,2,Earned from Legend Ranking 800 in Americas from APRIL of 2018
Gaindalf,4,Americas,1,Earned from Legend Ranking 4836 in Americas from JUNE of 2018
galag0,4,Europe,2,Earned from Legend Ranking 960 in Europe from JUNE of 2018
galag0,4,Europe,1,Earned from Legend Ranking 22553 in Europe from APRIL of 2018
galag0,4,Europe,1,Earned from Legend Ranking 2154 in Europe from MAY of 2018
Gallaron,4,Europe,2,Earned from Legend Ranking 956 in Europe from MAY of 2018
Gallaron,4,Europe,1,Earned from Legend Ranking 10618 in Europe from JUNE of 2018
Gallaron,4,Europe,1,Earned from Legend Ranking 1015 in Europe from APRIL of 2018
galvatron,4,Asia-Pacific,1,Earned from Legend Ranking 8679 in Asia-Pacific from JUNE of 2018
galvatron,4,Asia-Pacific,2,Earned from Legend Ranking 503 in Asia-Pacific from APRIL of 2018
galvatron,4,Asia-Pacific,1,Earned from Legend Ranking 10903 in Asia-Pacific from MAY of 2018
garifar,4,Americas,2,Earned from Legend Ranking 778 in Americas from JUNE of 2018
garifar,4,Americas,1,Earned from Legend Ranking 1623 in Americas from APRIL of 2018
garifar,4,Americas,1,Earned from Legend Ranking 1235 in Americas from MAY of 2018
gatipoteto,4,Asia-Pacific,2,Earned from Legend Ranking 945 in Asia-Pacific from APRIL of 2018
gatipoteto,4,Asia-Pacific,1,Earned from Legend Ranking 2625 in Asia-Pacific from MAY of 2018
gatipoteto,4,Asia-Pacific,1,Earned from Legend Ranking 1670 in Asia-Pacific from JUNE of 2018
GDimitri,4,Asia-Pacific,2,Earned from Legend Ranking 564 in Americas from JUNE of 2018
GDimitri,4,Asia-Pacific,1,Earned from Legend Ranking 1947 in Asia-Pacific from MAY of 2018
GDimitri,4,Asia-Pacific,1,Earned from Legend Ranking 1377 in Americas from APRIL of 2018
gen,4,Asia-Pacific,1,Earned from Legend Ranking 5863 in Asia-Pacific from MAY of 2018
gen,4,Asia-Pacific,2,Earned from Legend Ranking 548 in Asia-Pacific from APRIL of 2018
gen,4,Asia-Pacific,1,Earned from Legend Ranking 4953 in Asia-Pacific from JUNE of 2018
Genxz,4,Americas,2,Earned from Legend Ranking 894 in Americas from APRIL of 2018
Genxz,4,Americas,1,Earned from Legend Ranking 8367 in Americas from MAY of 2018
Genxz,4,Americas,1,Earned from Legend Ranking 5084 in Americas from JUNE of 2018
gepetto1er,4,Americas,2,Earned from Legend Ranking 851 in Americas from JUNE of 2018
gepetto1er,4,Americas,1,Earned from Legend Ranking 1495 in Americas from MAY of 2018
gepetto1er,4,Americas,1,Earned from Legend Ranking 1021 in Americas from APRIL of 2018
Gera,4,Europe,1,Earned from Legend Ranking 5976 in Europe from JUNE of 2018
Gera,4,Europe,2,Earned from Legend Ranking 502 in Europe from APRIL of 2018
Gera,4,Europe,1,Earned from Legend Ranking 18021 in Europe from MAY of 2018
Gera89,4,Europe,1,Earned from Legend Ranking 8102 in Europe from JUNE of 2018
Gera89,4,Europe,2,Earned from Legend Ranking 507 in Europe from MAY of 2018
Gera89,4,Europe,1,Earned from Legend Ranking 3096 in Europe from APRIL of 2018
GGASergi975,4,Europe,2,Earned from Legend Ranking 713 in Europe from JUNE of 2018
